0.0042504,5.3647e-05,2,0.0060653,4.0405e-05,2,0.0059635,7.5447e-05,2,0.0047835,2.0225e-05,2,0.0029958,7.0791e-05,2,0.0032239,7.1642e-05,2,0.0076382,0.00016043,1,0.0057001,1.8418e-05,3,0.0067459,0.0001305,1,0.10298,1.1871e-05,2,0.72038,7.3097e-06,3,0.0019693,7.7571e-06,3,0.0068858,0.00025161,1,0.0018991,1.9847e-05,3,0.091534,1.0043e-05,3,0.0020334,1.4023e-05,3,0.0056559,0.00015532,1,0.016515,1.9173e-05,2,0.005539,4.7238e-05,2,0.0016826,2.7935e-05,3,0.0027933,1.3155e-05,2,0.059908,0.001076,1,0.0056762,0.00022139,1,0.00026375,1.3327e-05,2,0.0043966,1.348e-05,3,0.0074814,5.9238e-05,1,0.0048279,1.7819e-05,2,0.020736,-0.00018662,1,0.0058277,2.2645e-05,3,0.044197,0.00033816,1,0.0053996,0.00016151,1,0.006413,0.00032764,1,0.0049764,3.7888e-05,2,0.0054035,0.00013095,1,0.0040992,1.1289e-05,3,0.084858,6.743e-06,2,0.005447,1.4721e-05,2,0.0039224,3.4196e-05,2,0.004565,0.00011042,1,0.0010746,6.4491e-06,3,0.0084164,1.6377e-05,3,0.0083823,1.095e-05,3,0.0089565,7.0131e-06,3,0.0063696,8.1004e-05,1,0.0053215,2.0137e-05,2,0.0032778,4.8494e-06,1,0.0074775,4.8541e-05,2,0.0033377,5.7832e-05,3,0.0051222,1.5009e-05,3,0.0055306,0.00023414,1,0.32217,5.7021e-06,3,0.0033112,0.0001111,1
0.011194,3.9567e-05,2,0.01285,1.9517e-05,2,0.011635,0.00011179,2,0.012127,1.8872e-05,2,0.011603,9.213e-05,2,0.011312,7.4953e-05,2,0.012387,0.0002085,1,0.011511,2.5145e-05,3,0.01104,0.00014591,1,0.20595,3.8001e-05,2,1.2224,1.6933e-05,3,0.011716,7.9129e-06,3,0.011604,0.00035591,1,0.011631,3.2501e-05,3,0.14051,1.3298e-05,3,0.011568,2.2384e-05,3,0.011671,0.00018789,1,0.021537,1.5342e-05,2,0.012086,9.5695e-05,2,0.01157,4.4488e-05,3,0.011489,1.6023e-05,2,0.17972,0.0036961,1,0.011358,0.00021877,1,0.011262,4.5187e-05,2,0.011674,1.6199e-05,3,0.010078,3.5721e-05,1,0.012121,2.195e-05,2,0.041471,-0.00060491,1,0.011591,2.4782e-05,3,0.050795,0.00075332,1,0.011671,0.00015922,1,0.011554,0.0001209,1,0.011785,6.37e-05,2,0.011602,0.00014194,1,0.01171,1.3834e-05,3,0.15131,-6.5865e-07,2,0.011828,1.7857e-05,2,0.011483,4.4927e-05,2,0.012453,7.011e-05,1,0.011582,8.574e-06,3,0.012546,1.3324e-05,3,0.011925,1.4342e-05,3,0.01214,1.3397e-05,3,0.011938,8.4498e-05,1,0.011366,2.0989e-05,2,0.01186,1.3993e-05,1,0.012299,0.00010351,2,0.011523,8.3254e-05,3,0.011603,1.829e-05,3,0.011184,0.00029561,1,0.47762,3.2986e-06,3,0.011557,0.00011067,1
0.014864,5.6129e-05,2,0.016001,3.5522e-05,2,0.015935,0.00011855,2,0.016833,2.366e-05,2,0.015847,9.9274e-05,2,0.015283,8.6393e-05,2,0.015058,0.00020707,1,0.01589,2.541e-05,3,0.016732,0.00010497,1,0.25195,1.6699e-05,2,1.5123,2.0145e-05,3,0.015776,8.272e-06,3,0.01517,0.00027158,1,0.015696,3.4202e-05,3,0.17461,1.131e-05,3,0.015759,2.5215e-05,3,0.016104,0.00011791,1,0.030545,2.0678e-05,2,0.015763,0.00010788,2,0.015627,4.6984e-05,3,0.015996,1.7913e-05,2,0.23963,0,1,0.013831,0.0001405,1,0.015721,5.2434e-05,2,0.015939,1.771e-05,3,0.016543,0.00010339,1,0.015543,2.6014e-05,2,0.062207,-3.6981e-05,1,0.015747,2.777e-05,3,0.068425,0.00053821,1,0.01575,0.00014663,1,0.015406,0.0001596,1,0.016018,8.7685e-05,2,0.016123,0.0001476,1,0.016016,1.4834e-05,3,0.16972,2.21e-05,2,0.015857,1.6293e-05,2,0.015203,4.1843e-05,2,0.018133,0.00012374,1,0.015813,9.5533e-06,3,0.016386,1.3353e-05,3,0.016535,1.5922e-05,3,0.016666,1.2421e-05,3,0.016928,6.1977e-05,1,0.015728,2.106e-05,2,0.017757,5.7556e-05,1,0.014955,5.5389e-05,2,0.015662,8.2313e-05,3,0.015685,1.8097e-05,3,0.017095,0.00024755,1,0.59276,4.1412e-06,3,0.01598,0.00011737,1
0.020717,3.8155e-05,2,0.021834,2.53e-05,2,0.020786,0.00010272,2,0.021222,2.5564e-05,2,0.021291,0.00010655,2,0.021033,0.00010202,2,0.022628,0.00015162,1,0.021319,2.7455e-05,3,0.022943,0.0001474,1,0.31381,2.6172e-05,2,2.077,2.2226e-05,3,0.021397,9.4453e-06,3,0.02183,0.00027126,1,0.021149,3.6444e-05,3,0.25943,1.3078e-05,3,0.021284,2.7864e-05,3,0.022073,0.00010765,1,0.039189,2.0358e-05,2,0.021404,8.937e-05,2,0.021164,4.7725e-05,3,0.021296,2.0327e-05,2,0.29954,0,1,0.022404,0.00019595,1,0.021514,5.5928e-05,2,0.021008,1.8027e-05,3,0.021735,7.8859e-05,1,0.021126,2.4622e-05,2,0.10368,0.00054801,1,0.021352,2.9735e-05,3,0.096343,0.00079653,1,0.021496,0.00016611,1,0.021169,0.00033071,1,0.021251,8.0427e-05,2,0.021147,0.0001218,1,0.021507,1.6158e-05,3,0.2207,1.0447e-05,2,0.021249,1.8775e-05,2,0.021219,5.5622e-05,2,0.019365,8.9181e-05,1,0.021603,1.0351e-05,3,0.022352,1.2063e-05,3,0.022095,1.6856e-05,3,0.021188,1.2987e-05,3,0.021296,0.00016968,1,0.021348,2.4294e-05,2,0.022844,7.8837e-05,1,0.022432,2.5476e-05,2,0.02096,8.573e-05,3,0.021281,1.9445e-05,3,0.021786,0.0002311,1,0.90636,4.1641e-06,3,0.02151,0.00012777,1
0.030789,4.1731e-05,2,0.029411,2.5562e-05,2,0.028952,0.00012671,2,0.031085,2.323e-05,2,0.029004,0.00011913,2,0.028711,0.00010646,2,0.027181,0.00044096,1,0.029236,3.0037e-05,3,0.030954,0.00010063,1,0.40345,3.279e-05,2,2.7764,2.1966e-05,3,0.02901,1.0655e-05,3,0.029302,0.00022514,1,0.028632,3.9003e-05,3,0.32365,1.7188e-05,3,0.028677,3.1247e-05,3,0.029792,0.00013736,1,0.050462,1.9317e-05,2,0.029128,0.00011516,2,0.028531,5.1773e-05,3,0.028684,2.2282e-05,2,0.3974,1.0597e-06,1,0.031469,0.0001742,1,0.02867,5.881e-05,2,0.029156,2.1271e-05,3,0.028985,9.7992e-05,1,0.028875,2.9358e-05,2,0.12441,0.0020978,1,0.028842,2.8224e-05,3,0.13363,0.00069008,1,0.028557,0.00017479,1,0.029154,0.00031442,1,0.029264,7.3209e-05,2,0.029159,0.00014133,1,0.02909,1.6658e-05,3,0.32138,1.6018e-05,2,0.028901,2.019e-05,2,0.028633,5.5554e-05,2,0.032398,0.00013868,1,0.029046,1.14e-05,3,0.029224,1.2247e-05,3,0.029126,1.5125e-05,3,0.028307,1.4183e-05,3,0.029599,0.00019977,1,0.028895,2.7087e-05,2,0.02818,4.2206e-05,1,0.028712,0.00010351,2,0.028511,8.7549e-05,3,0.028802,1.9876e-05,3,0.029538,0.00025719,1,1.1535,6.3207e-06,3,0.028596,0.00011728,1
0.039974,4.2495e-05,2,0.040383,2.5968e-05,2,0.039214,0.00014183,2,0.03927,2.4883e-05,2,0.038325,0.00011782,2,0.039018,0.00013021,2,0.04119,0.0002309,1,0.038662,3.0965e-05,3,0.039024,0.00013819,1,0.5891,4.3857e-05,2,NaN,NaN,3,0.03924,1.1221e-05,3,0.039646,0.00028702,1,0.038727,3.9736e-05,3,0.43687,1.7477e-05,3,0.038793,3.4747e-05,3,0.038534,0.00017181,1,0.071714,2.6196e-05,2,0.038714,0.0001298,2,0.038628,5.198e-05,3,0.038634,2.6634e-05,2,0.59762,0.00035171,1,0.040031,0.00016044,1,0.037589,5.8714e-05,2,0.039184,2.223e-05,3,0.039139,9.6522e-05,1,0.039091,3.0004e-05,2,0.18662,0.0022966,1,0.039117,3.0385e-05,3,0.18317,0.00051692,1,0.039502,0.00021086,1,0.038485,0.00027135,1,0.039375,8.7888e-05,2,0.039424,0.00017641,1,0.0391,1.7392e-05,3,0.42737,2.4638e-05,2,0.039241,2.1771e-05,2,0.039573,5.7008e-05,2,0.038938,0.00014864,1,0.03933,1.2413e-05,3,0.038963,1.5106e-05,3,0.039558,1.3933e-05,3,0.039399,1.3037e-05,3,0.039383,0.00020224,1,0.039154,2.8964e-05,2,0.042328,7.1745e-05,1,0.037792,0.00012664,2,0.038545,9.3293e-05,3,0.039418,2.2921e-05,3,0.038471,0.00029879,1,1.5122,7.3652e-06,3,0.03912,0.00015378,1
0.054703,3.9302e-05,2,0.051823,3.0456e-05,2,0.052252,0.00013394,2,0.051247,2.453e-05,2,0.052854,0.0001298,2,0.052689,0.000124,2,0.053467,0.00020534,1,0.052969,3.4662e-05,3,0.052706,0.00010969,1,0.83437,2.7028e-05,2,NaN,NaN,3,0.052905,1.2677e-05,3,0.053887,0.00026889,1,0.0523,3.9208e-05,3,0.59043,1.6192e-05,3,0.052385,3.7966e-05,3,0.053724,0.00017122,1,0.098454,2.7236e-05,2,0.051761,0.00013801,2,0.052417,5.0036e-05,3,0.053278,2.6177e-05,2,0.72428,-8.3079e-05,1,0.055153,0.00016039,1,0.05224,6.4124e-05,2,0.052751,2.4702e-05,3,0.052668,8.6401e-05,1,0.053161,2.9866e-05,2,0.49025,0.00032502,1,0.052597,3.1247e-05,3,0.25037,0.00037876,1,0.053228,0.00021322,1,0.053433,0.00026557,1,0.053429,7.1283e-05,2,0.053241,0.00016813,1,0.053042,1.8431e-05,3,0.58829,1.6849e-05,2,0.053549,2.279e-05,2,0.052362,5.2139e-05,2,0.049494,0.0001139,1,0.053288,1.3932e-05,3,0.053758,1.8093e-05,3,0.054474,1.5808e-05,3,0.052685,1.5048e-05,3,0.052486,0.00025103,1,0.052822,3.1226e-05,2,0.054625,6.5369e-05,1,0.052874,0.00013182,2,0.052244,8.489e-05,3,0.052723,2.3698e-05,3,0.052057,0.00024379,1,2.0265,7.266e-06,3,0.053141,0.00016737,1
0.072471,3.4173e-05,2,0.069602,3.293e-05,2,0.071338,0.00014334,2,0.073613,2.7192e-05,2,0.071434,0.00012789,2,0.071398,0.00014397,2,0.071083,0.00024763,1,0.071263,3.7722e-05,3,0.073133,0.00011308,1,1.0779,3.7279e-05,2,NaN,NaN,3,0.071554,1.3403e-05,3,0.073191,0.00030403,1,0.070744,3.7393e-05,3,0.79974,1.7974e-05,3,0.070845,4.2295e-05,3,0.073474,0.00015794,1,0.1326,2.907e-05,2,0.069989,0.00014162,2,0.070735,4.8904e-05,3,0.071211,2.7823e-05,2,0.97337,-5.6556e-05,1,0.070134,0.00013256,1,0.07121,7.2915e-05,2,0.071876,2.6284e-05,3,0.072467,9.9769e-05,1,0.072258,3.3542e-05,2,0.57282,0.00044415,1,0.071342,3.3516e-05,3,0.33713,0.00040235,1,0.071188,0.00022052,1,0.070154,0.00029781,1,0.069692,8.5782e-05,2,0.072307,0.0001772,1,0.07179,1.9867e-05,3,0.89389,1.4158e-05,2,0.071722,2.5295e-05,2,0.072483,5.8243e-05,2,0.076688,8.7379e-05,1,0.071699,1.5141e-05,3,0.071342,1.9915e-05,3,0.071703,1.6346e-05,3,0.071297,1.5494e-05,3,0.069767,0.0002267,1,0.072065,3.6665e-05,2,0.072711,9.2418e-05,1,0.070121,0.00016119,2,0.070481,8.427e-05,3,0.071592,2.6695e-05,3,0.071588,0.00028387,1,2.6651,9.0965e-06,3,0.071021,0.00016879,1
0.096435,3.9671e-05,2,0.097084,3.5552e-05,2,0.097492,0.00014261,2,0.096291,3.1147e-05,2,0.0966,0.00014461,2,0.096659,0.00014299,2,0.10118,0.0001963,1,0.096075,3.9994e-05,3,0.096773,0.00013559,1,1.4389,3.4216e-05,2,NaN,NaN,3,0.096806,1.4509e-05,3,0.098012,0.0003197,1,0.09574,3.5229e-05,3,1.0982,1.7539e-05,3,0.095663,4.5322e-05,3,0.097369,0.00019564,1,0.17891,3.1468e-05,2,0.09605,0.00016271,2,0.0953,3.5904e-05,3,0.097395,2.9503e-05,2,1.4789,1.4201e-05,1,0.098578,0.00014189,1,0.097087,8.8665e-05,2,0.097063,2.9967e-05,3,0.097157,9.4853e-05,1,0.094256,3.1565e-05,2,0.74932,0.0002305,1,0.096871,3.7208e-05,3,0.47438,0.00012111,1,0.096196,0.0001987,1,0.098075,0.00033802,1,0.096621,0.00010324,2,0.096026,0.00015829,1,0.096319,2.1195e-05,3,1.2284,1.2779e-05,2,0.097315,2.6708e-05,2,0.096358,5.2341e-05,2,0.098987,0.00012693,1,0.096682,1.671e-05,3,0.096794,2.4857e-05,3,0.096312,1.5656e-05,3,0.096985,1.5516e-05,3,0.099105,0.0002266,1,0.096751,3.9609e-05,2,0.093452,6.421e-05,1,0.096298,0.00014869,2,0.095301,8.4405e-05,3,0.09683,2.8206e-05,3,0.098446,0.00030154,1,NaN,NaN,3,0.098319,0.00018223,1
0.13232,3.7397e-05,2,0.1306,3.4209e-05,2,0.13183,0.00015737,2,0.12998,2.9825e-05,2,0.12986,0.00015571,2,0.13059,0.00014845,2,0.12319,0.00015363,1,0.13064,4.4556e-05,3,0.13124,0.0001401,1,2.0207,2.4329e-05,2,NaN,NaN,3,0.13119,1.6306e-05,3,0.13313,0.00036545,1,0.12942,3.2429e-05,3,1.4728,1.9067e-05,3,0.12941,4.9449e-05,3,0.13002,0.00021486,1,0.23667,3.1729e-05,2,0.13471,0.00016673,2,0.12993,3.8222e-05,3,0.13121,3.3582e-05,2,2.1328,5.9244e-05,1,0.12905,0.00016913,1,0.13111,9.3629e-05,2,0.13121,3.2193e-05,3,0.128,0.00011665,1,0.13077,3.4989e-05,2,1.0878,0.00046261,1,0.13099,4.0964e-05,3,0.62424,0.00012725,1,0.13011,0.0002299,1,0.13358,0.0003426,1,0.13098,0.00011069,2,0.13251,0.00018284,1,0.13127,2.2791e-05,3,1.5533,2.2672e-05,2,0.13178,2.9548e-05,2,0.13217,6.5725e-05,2,0.1302,0.00013725,1,0.13121,1.889e-05,3,0.132,2.5547e-05,3,0.13005,1.8414e-05,3,0.13015,1.7873e-05,3,0.13374,0.00023191,1,0.13066,4.2515e-05,2,0.13492,7.5467e-05,1,0.12736,0.00016997,2,0.12868,7.5362e-05,3,0.13243,2.8957e-05,3,0.13292,0.00032039,1,NaN,NaN,3,0.1305,0.00020176,1
