3.6875e-05,9.8837e-06,8.1835e-06
3.7588e-05,1.0026e-05,8.4767e-06
3.5419e-05,9.3425e-06,8.0948e-06
3.3363e-05,8.62e-06,7.6377e-06
3.1654e-05,7.9695e-06,7.2128e-06
3.0254e-05,7.4632e-06,6.8676e-06
2.9115e-05,7.0343e-06,6.5598e-06
2.8036e-05,6.6764e-06,6.3022e-06
2.7012e-05,6.3704e-06,6.0859e-06
2.6336e-05,6.1102e-06,5.8781e-06
2.5555e-05,5.8823e-06,5.7e-06
2.4893e-05,5.6831e-06,5.5433e-06
2.445e-05,5.5126e-06,5.388e-06
2.3892e-05,5.3488e-06,5.2632e-06
2.3364e-05,5.2024e-06,5.1415e-06
2.2878e-05,5.0701e-06,5.0231e-06
2.2483e-05,4.9527e-06,4.9188e-06
2.1973e-05,4.833e-06,4.8331e-06
2.174e-05,4.7174e-06,4.7407e-06
2.1404e-05,4.6171e-06,4.6487e-06
2.1178e-05,4.5397e-06,4.5654e-06
2.0866e-05,4.4529e-06,4.4942e-06
2.0667e-05,4.3619e-06,4.4151e-06
2.0347e-05,4.2873e-06,4.3398e-06
2.0147e-05,4.2266e-06,4.2697e-06
1.9841e-05,4.1618e-06,4.2113e-06
1.9565e-05,4.0952e-06,4.1555e-06
1.9495e-05,4.0278e-06,4.102e-06
1.9259e-05,3.96e-06,4.0399e-06
1.9153e-05,3.9193e-06,3.9917e-06
1.8976e-05,3.8574e-06,3.951e-06
1.8821e-05,3.808e-06,3.9038e-06
1.891e-05,3.7563e-06,3.8618e-06
1.8831e-05,3.7179e-06,3.821e-06
1.8831e-05,3.6727e-06,3.7822e-06
1.8966e-05,3.6299e-06,3.748e-06
1.9097e-05,3.5956e-06,3.7103e-06
1.9117e-05,3.5416e-06,3.6805e-06
1.9202e-05,3.5072e-06,3.6433e-06
1.9183e-05,3.4724e-06,3.6164e-06
1.931e-05,3.439e-06,3.5908e-06
1.9402e-05,3.3969e-06,3.5585e-06
1.9525e-05,3.3672e-06,3.5238e-06
1.9625e-05,3.3325e-06,3.5112e-06
1.984e-05,3.2935e-06,3.4806e-06
2.0167e-05,3.2597e-06,3.4484e-06
2.0595e-05,3.2411e-06,3.4385e-06
2.0965e-05,3.2075e-06,3.4089e-06
2.1322e-05,3.1893e-06,3.3923e-06
2.1767e-05,3.1628e-06,3.3673e-06
2.2225e-05,3.1432e-06,3.3499e-06
2.2593e-05,3.1219e-06,3.3357e-06
2.3254e-05,3.1009e-06,3.3224e-06
2.375e-05,3.071e-06,3.3034e-06
2.4409e-05,3.0466e-06,3.278e-06
2.5215e-05,3.0216e-06,3.25e-06
2.611e-05,2.9953e-06,3.2303e-06
2.7305e-05,2.9722e-06,3.2174e-06
2.8442e-05,2.9554e-06,3.2056e-06
2.9765e-05,2.9359e-06,3.1849e-06
3.1249e-05,2.9268e-06,3.167e-06
3.2893e-05,2.9069e-06,3.159e-06
3.4754e-05,2.8839e-06,3.1495e-06
3.6588e-05,2.8715e-06,3.1351e-06
3.8953e-05,2.8517e-06,3.1205e-06
4.151e-05,2.8358e-06,3.1151e-06
4.4435e-05,2.8174e-06,3.0935e-06
4.7698e-05,2.8041e-06,3.0871e-06
5.1314e-05,2.791e-06,3.0805e-06
5.527e-05,2.7666e-06,3.0777e-06
5.9861e-05,2.751e-06,3.0593e-06
6.4696e-05,2.7261e-06,3.0348e-06
7.0318e-05,2.717e-06,3.0279e-06
7.6439e-05,2.7082e-06,3.0252e-06
8.3516e-05,2.6972e-06,3.0107e-06
9.1297e-05,2.6791e-06,3.0024e-06
9.9978e-05,2.6565e-06,2.989e-06
0.00010978,2.6367e-06,2.9762e-06
0.00012083,2.6201e-06,2.9674e-06
0.00013286,2.6169e-06,2.9483e-06
