1,0.86242,2,1,1.7929,2,1,4.8949,3,1,0.064635,2,1,0.082356,1,1,0.60868,1,1,0.049526,3,1,1.1579,3,1,0.092963,3,1,0.16336,3,1,0.086347,3,1,0.049889,1,1,0.044533,2,1,0.063665,2,1,0.12898,1,1,1.5099,2,1,0.12119,1,1,0.37279,1,1,1.3999,1,1,0.021976,3
2,0.70022,2,2,1.3397,2,2,3.8642,3,2,0.05447,2,2,0.07013,1,2,0.49425,1,2,0.042473,3,2,0.94884,3,2,0.077312,3,2,0.14093,3,2,0.072872,3,2,0.042691,1,2,0.038596,2,2,0.053848,2,2,0.11168,1,2,1.2433,2,2,0.099438,1,2,0.31247,1,2,1.1737,1,2,0.017238,3
3,0.58332,2,3,0.99273,2,3,2.908,3,3,0.048326,2,3,0.063595,1,3,0.43833,1,3,0.038027,3,3,0.83907,3,3,0.06924,3,3,0.12817,3,3,0.065911,3,3,0.03845,1,3,0.034666,2,3,0.04827,2,3,0.099206,1,3,1.0423,2,3,0.083076,1,3,0.27341,1,3,1.0177,1,3,0.014899,3
4,0.49913,2,NaN,NaN,2,NaN,NaN,3,4,0.044266,2,4,0.059374,1,4,0.38497,1,4,0.035107,3,4,0.75857,3,4,0.064378,3,4,0.11931,3,4,0.061379,3,4,0.035759,1,4,0.031917,2,4,0.044027,2,4,0.090739,1,4,0.87967,2,4,0.071546,1,4,0.24589,1,4,0.91125,1,4,0.013576,3
5,0.43678,2,NaN,NaN,2,NaN,NaN,3,5,0.041589,2,5,0.055826,1,5,0.33291,1,5,0.032921,3,5,0.69812,3,5,0.060519,3,5,0.11338,3,5,0.058115,3,5,0.033582,1,5,0.029684,2,5,0.0412,2,5,0.085132,1,5,0.74548,2,5,0.061884,1,5,0.22127,1,5,0.80306,1,5,0.012496,3
6,0.37261,2,NaN,NaN,2,NaN,NaN,3,6,0.039339,2,6,0.052939,1,6,0.28498,1,6,0.031212,3,6,0.64904,3,6,0.057436,3,6,0.10866,3,6,0.055687,3,6,0.031711,1,6,0.027699,2,6,0.038678,2,6,0.080238,1,6,0.58473,2,6,0.053278,1,6,0.20049,1,6,0.70007,1,6,0.01183,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,7,0.037445,2,7,0.050946,1,NaN,NaN,1,7,0.029846,3,7,0.60797,3,7,0.055106,3,7,0.10396,3,7,0.05346,3,7,0.030391,1,7,0.026212,2,7,0.036563,2,7,0.076198,1,NaN,NaN,2,7,0.044459,1,7,0.18276,1,7,0.60856,1,7,0.011259,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,8,0.035832,2,8,0.049093,1,NaN,NaN,1,8,0.028687,3,8,0.57579,3,8,0.053182,3,8,0.10032,3,8,0.051915,3,8,0.029101,1,8,0.024926,2,8,0.034863,2,8,0.072838,1,NaN,NaN,2,NaN,NaN,1,8,0.16271,1,8,0.51165,1,8,0.010814,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,9,0.034731,2,9,0.04764,1,NaN,NaN,1,9,0.027761,3,9,0.54156,3,9,0.051546,3,9,0.097004,3,9,0.050529,3,9,0.028059,1,9,0.023797,2,9,0.033094,2,9,0.069852,1,NaN,NaN,2,NaN,NaN,1,9,0.14353,1,NaN,NaN,1,9,0.010403,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,10,0.033408,2,10,0.04629,1,NaN,NaN,1,10,0.026956,3,10,0.50946,3,10,0.050097,3,10,0.094017,3,10,0.049309,3,10,0.027043,1,10,0.022755,2,10,0.031538,2,10,0.067778,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,10,0.010085,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,11,0.032007,2,11,0.045009,1,NaN,NaN,1,11,0.026258,3,11,0.48075,3,11,0.048818,3,11,0.091253,3,11,0.048132,3,11,0.026185,1,11,0.021842,2,11,0.029998,2,11,0.065641,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,11,0.0097982,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,12,0.03108,2,12,0.043833,1,NaN,NaN,1,12,0.025638,3,12,0.45175,3,12,0.047697,3,12,0.088637,3,12,0.047085,3,12,0.025475,1,12,0.020908,2,12,0.028782,2,12,0.06364,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,12,0.0095637,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,13,0.030151,2,13,0.04282,1,NaN,NaN,1,13,0.024976,3,13,0.42652,3,13,0.046655,3,13,0.08576,3,13,0.046248,3,13,0.024766,1,13,0.020141,2,13,0.027649,2,13,0.061619,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,13,0.0093587,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,14,0.0293,2,14,0.041907,1,NaN,NaN,1,14,0.024419,3,14,0.39525,3,14,0.045755,3,14,0.08334,3,14,0.045331,3,14,0.024168,1,14,0.019342,2,14,0.026872,2,14,0.05946,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,14,0.0091763,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,15,0.028648,2,15,0.041013,1,NaN,NaN,1,15,0.023819,3,15,0.36518,3,15,0.044853,3,15,0.081041,3,15,0.044687,3,15,0.02366,1,15,0.018601,2,15,0.025945,2,15,0.057637,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,15,0.0090042,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,16,0.027909,2,16,0.040238,1,NaN,NaN,1,16,0.023222,3,NaN,NaN,3,16,0.044163,3,16,0.078929,3,16,0.044094,3,16,0.023092,1,16,0.017794,2,16,0.02518,2,16,0.0557,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,16,0.0088614,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,17,0.027125,2,17,0.039512,1,NaN,NaN,1,17,0.02265,3,NaN,NaN,3,17,0.043491,3,17,0.076863,3,17,0.043512,3,17,0.022556,1,17,0.017077,2,17,0.024432,2,17,0.054042,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,17,0.008718,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,18,0.026523,2,18,0.038819,1,NaN,NaN,1,18,0.02208,3,NaN,NaN,3,18,0.042823,3,18,0.0747,3,18,0.042916,3,18,0.022007,1,18,0.016536,2,18,0.023771,2,18,0.052556,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,18,0.0086001,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,19,0.026038,2,19,0.038063,1,NaN,NaN,1,19,0.021631,3,NaN,NaN,3,19,0.042211,3,19,0.072777,3,19,0.042375,3,19,0.021511,1,19,0.015935,2,19,0.023087,2,19,0.051004,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,19,0.0084835,3
NaN,NaN,2,NaN,NaN,2,NaN,NaN,3,20,0.02562,2,20,0.037384,1,NaN,NaN,1,20,0.021195,3,NaN,NaN,3,20,0.041617,3,20,0.070899,3,20,0.041915,3,20,0.020997,1,20,0.015424,2,20,0.022362,2,20,0.049734,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,20,0.0083863,3
0,0,0,0,0,0,0,0,0,21,0.025137,0,21,0.03671,1,0,0,1,21,0.020838,3,0,0,3,21,0.041052,3,21,0.068879,3,21,0.041459,3,21,0.02051,1,21,0.014979,2,21,0.021594,2,21,0.048196,1,0,0,2,0,0,1,0,0,1,0,0,1,21,0.0082927,3
0,0,0,0,0,0,0,0,0,22,0.024773,0,22,0.036047,1,0,0,1,22,0.020472,3,0,0,3,22,0.040541,3,22,0.066885,3,22,0.041071,3,22,0.020068,1,22,0.014466,2,22,0.020752,2,22,0.046745,1,0,0,2,0,0,1,0,0,1,0,0,1,22,0.0082119,3
0,0,0,0,0,0,0,0,0,23,0.024261,0,23,0.035303,1,0,0,1,23,0.020114,3,0,0,3,23,0.040025,3,23,0.064641,3,23,0.040661,3,23,0.019615,1,23,0.013813,2,23,0.020093,2,23,0.045215,1,0,0,2,0,0,1,0,0,1,0,0,1,23,0.0081361,3
0,0,0,0,0,0,0,0,0,24,0.023777,0,24,0.034555,1,0,0,1,24,0.019746,3,0,0,3,24,0.039605,3,24,0.062233,3,24,0.040288,3,24,0.019143,1,24,0.013148,2,24,0.019381,2,24,0.043512,1,0,0,2,0,0,1,0,0,1,0,0,1,24,0.0080569,3
0,0,0,0,0,0,0,0,0,25,0.023382,0,25,0.033995,1,0,0,1,25,0.019377,3,0,0,3,25,0.039146,3,0,0,3,25,0.039863,3,25,0.018702,1,0,0,2,25,0.01866,2,25,0.041782,1,0,0,2,0,0,1,0,0,1,0,0,1,25,0.007989,3
0,0,0,0,0,0,0,0,0,26,0.022931,0,26,0.033321,1,0,0,1,26,0.019029,3,0,0,3,26,0.038713,3,0,0,3,26,0.039441,3,26,0.018228,1,0,0,2,26,0.017974,2,26,0.040166,1,0,0,2,0,0,1,0,0,1,0,0,1,26,0.0079175,3
0,0,0,0,0,0,0,0,0,27,0.022572,0,27,0.03269,1,0,0,1,27,0.01874,3,0,0,3,27,0.038254,3,0,0,3,27,0.039037,3,27,0.0178,1,0,0,2,27,0.017151,2,27,0.038369,1,0,0,2,0,0,1,0,0,1,0,0,1,27,0.0078562,3
0,0,0,0,0,0,0,0,0,28,0.021967,0,28,0.032104,1,0,0,1,28,0.018484,3,0,0,3,28,0.037825,3,0,0,3,28,0.038623,3,28,0.01737,1,0,0,2,0,0,2,28,0.036593,1,0,0,2,0,0,1,0,0,1,0,0,1,28,0.007792,3
0,0,0,0,0,0,0,0,0,29,0.021565,0,29,0.031531,1,0,0,1,29,0.018198,3,0,0,3,29,0.037455,3,0,0,3,29,0.038283,3,29,0.016949,1,0,0,2,0,0,2,29,0.03485,1,0,0,2,0,0,1,0,0,1,0,0,1,29,0.0077448,3
0,0,0,0,0,0,0,0,0,30,0.021183,0,30,0.030915,1,0,0,1,30,0.017918,3,0,0,3,30,0.037028,3,0,0,3,30,0.037909,3,30,0.01656,1,0,0,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,30,0.0076924,3
0,0,0,0,0,0,0,0,0,31,0.020728,0,31,0.030236,1,0,0,1,31,0.01759,3,0,0,3,31,0.036628,3,0,0,3,31,0.037509,3,31,0.016189,1,0,0,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,31,0.0076549,3
0,0,0,0,0,0,0,0,0,32,0.02023,0,32,0.029509,1,0,0,1,32,0.017292,3,0,0,3,32,0.036225,3,0,0,3,32,0.037152,3,32,0.015824,1,0,0,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,32,0.0076053,3
0,0,0,0,0,0,0,0,0,33,0.019732,0,0,0,1,0,0,1,33,0.016963,3,0,0,3,33,0.035915,3,0,0,3,33,0.03679,3,33,0.015468,1,0,0,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,33,0.0075557,3
