1,0.00026521,3,1,0.00011193,2,1,0.00034119,1,1,0.00015304,3,1,0.00011055,1,1,0.00011755,2,1,0.00028528,3,1,0.00036804,3,1,0.00039251,2,1,9.6151e-05,2,1,0.00061182,1,1,0.00055611,2,1,0.00079063,3,1,0.0011592,1,1,0.00060291,1,1,0.0063411,2,1,0.00069541,1,1,0.0011043,1,1,4.3955e-05,2,1,0.00027175,3,1,0.00088811,2,1,0.0011035,1,1,0.0011184,3,1,0.0005354,1,1,0.00021494,1,1,0.00066059,1,1,0.00038352,3,1,0.00026993,1,1,0.00018201,2,1,0.00088174,3,1,2.2603e-05,2,1,0.0010348,3,1,0.00011402,2,1,8.8491e-05,3,1,5.2803e-05,2,1,0.00086024,2,1,0.00071479,2,1,6.0063e-05,3,1,0.00013395,2,1,0.00045697,2,1,0.00013396,3,1,0.00026963,1,1,4.7828e-05,2,1,0.000183,1,1,0.00017482,3,1,0.00021273,3,1,3.4308e-05,1,1,0.00019817,3,1,0.00013216,1
2,0.00044351,3,2,0.00019645,2,2,0.00054393,1,2,0.00026265,3,2,0.00018944,1,2,0.00019723,2,2,0.00049712,3,2,0.00058367,3,2,0.00062491,2,2,0.00017292,2,2,0.00093566,1,2,0.00086384,2,2,0.0012605,3,2,0.0017258,1,2,0.00092587,1,2,0.0090929,2,2,0.0010559,1,2,0.0016671,1,2,7.9499e-05,2,2,0.00046291,3,2,0.0013042,2,2,0.0017203,1,2,0.0018662,3,2,0.00085301,1,2,0.0003557,1,2,0.00099466,1,2,0.00061728,3,2,0.00044445,1,2,0.00030627,2,2,0.0014937,3,2,3.94e-05,2,2,0.0015918,3,2,0.00019467,2,2,0.0001625,3,2,8.9679e-05,2,2,0.0013116,2,2,0.0010819,2,2,0.0001085,3,2,0.00023736,2,2,0.00074042,2,2,0.00023875,3,2,0.00044385,1,2,8.6442e-05,2,2,0.00030212,1,2,0.00032072,3,2,0.00043126,3,2,6.1301e-05,1,2,0.00034108,3,2,0.00022724,1
3,0.00055491,3,3,0.00025608,2,3,0.00066974,1,3,0.00033449,3,3,0.00024327,1,3,0.00025331,2,3,0.00063529,3,3,0.00071324,3,3,0.00076148,2,3,0.00022931,2,3,0.0011129,1,3,0.0010234,2,3,0.0015006,3,3,0.0020183,1,3,0.0011132,1,3,0.010376,2,3,0.0012428,1,3,0.0019264,1,3,0.00010725,2,3,0.00059192,3,3,0.001528,2,3,0.0020259,1,3,0.0022854,3,3,0.0010352,1,3,0.00045037,1,3,0.0011843,1,3,0.00075659,3,3,0.0005565,1,3,0.00038372,2,3,0.0018239,3,3,5.3428e-05,2,3,0.0019018,3,3,0.0002533,2,3,0.00021368,3,3,0.00011763,2,3,0.0015568,2,3,0.0012906,2,3,0.00014591,3,3,0.00031078,2,3,0.00091437,2,3,0.00031467,3,3,0.00054586,1,3,0.00011709,2,3,0.0003821,1,3,0.00042404,3,3,0.00057937,3,3,7.9714e-05,1,3,0.00043704,3,3,0.00029231,1
4,0.00063135,3,4,0.00030042,2,4,0.00075788,1,4,0.00038868,3,4,0.00028265,1,4,0.0002953,2,4,0.00072702,3,4,0.00080399,3,4,0.00085357,2,4,0.00027367,2,4,0.0012209,1,4,0.0011205,2,4,0.0016221,3,4,0.0021863,1,4,0.00123,1,4,0.011138,2,4,0.0013514,1,4,0.0020722,1,4,0.00012979,2,4,0.00068228,3,4,0.0016671,2,4,0.0021804,1,4,0.002543,3,4,0.0011538,1,4,0.00052125,1,4,0.0013063,1,4,0.00085178,3,4,0.00063361,1,4,0.00044134,2,4,0.0020094,3,4,6.499e-05,2,4,0.0021033,3,4,0.00029955,2,4,0.00025346,3,4,0.00014001,2,4,0.0017248,2,4,0.0014261,2,4,0.00017629,3,4,0.00036638,2,4,0.0010294,2,4,0.00036813,3,4,0.00062138,1,4,0.00014167,2,4,0.00044257,1,4,0.00049837,3,4,0.00068511,3,4,9.1753e-05,1,4,0.00050348,3,4,0.00034073,1
5,0.00068793,3,5,0.00033479,2,5,0.00082562,1,5,0.00043139,3,5,0.00031275,1,5,0.00032914,2,5,0.00079267,3,5,0.00087196,3,5,0.00092314,2,5,0.0003097,2,5,0.001295,1,5,0.0011839,2,5,0.0016961,3,5,0.0022905,1,5,0.0013049,1,5,0.011708,2,5,0.0014276,1,5,0.0021643,1,5,0.00014907,2,5,0.00075109,3,5,0.0017606,2,5,0.0022657,1,5,0.0027256,3,5,0.0012408,1,5,0.00057437,1,5,0.0014001,1,5,0.00092047,3,5,0.0006958,1,5,0.00048644,2,5,0.0021164,3,5,7.4686e-05,2,5,0.0022432,3,5,0.0003362,2,5,0.00028473,3,5,0.0001597,2,5,0.0018457,2,5,0.0015289,2,5,0.00020283,3,5,0.0004099,2,5,0.0011093,2,5,0.00040985,3,5,0.00067708,1,5,0.00016235,2,5,0.00049045,1,5,0.00055444,3,5,0.0007618,3,5,0.00010543,1,5,0.00055563,3,5,0.00037744,1
6,0.00073443,3,6,0.00036393,2,6,0.00088025,1,6,0.0004663,3,6,0.00033764,1,6,0.0003594,2,6,0.00084163,3,6,0.00092728,3,6,0.00097797,2,6,0.00034046,2,6,0.0013543,1,6,0.0012308,2,6,0.0017285,3,6,0.0023627,1,6,0.0013615,1,6,0.012204,2,6,0.0014829,1,6,0.0022243,1,6,0.00016677,2,6,0.000804,3,6,0.0018332,2,6,0.002324,1,6,0.0028647,3,6,0.0013026,1,6,0.00061784,1,6,0.0014727,1,6,0.00097391,3,6,0.00074315,1,6,0.00052133,2,6,0.0021972,3,6,8.3953e-05,2,6,0.0023489,3,6,0.00036893,2,6,0.00031178,3,6,0.00017693,2,6,0.0019419,2,6,0.0016093,2,6,0.00022545,3,6,0.00044624,2,6,0.0011692,2,6,0.00044249,3,6,0.00072382,1,6,0.00018129,2,6,0.0005301,1,6,0.00059962,3,6,0.00082487,3,6,0.00011483,1,6,0.0005931,3,6,0.0004066,1
7,0.00077345,3,7,0.00038725,2,7,0.00092201,1,7,0.00049627,3,7,0.00035751,1,7,0.00038477,2,7,0.00087815,3,7,0.00097178,3,7,0.0010197,2,7,0.00036698,2,7,0.0014028,1,7,0.0012651,2,7,0.0017406,3,7,0.0024123,1,7,0.0014057,1,7,0.012574,2,7,0.0015195,1,7,0.0022733,1,7,0.00018224,2,7,0.00084771,3,7,0.0018878,2,7,0.0023626,1,7,0.0029733,3,7,0.0013519,1,7,0.00065302,1,7,0.0015294,1,7,0.0010163,3,7,0.00078042,1,7,0.00055308,2,7,0.0022647,3,7,9.2899e-05,2,7,0.0024256,3,7,0.00039613,2,7,0.00033299,3,7,0.00019175,2,7,0.0020178,2,7,0.0016739,2,7,0.00024555,3,7,0.00047645,2,7,0.0012168,2,7,0.00046944,3,7,0.00076148,1,7,0.00019696,2,7,0.00056436,1,7,0.00063763,3,7,0.00087199,3,7,0.00012417,1,7,0.00062526,3,7,0.00043025,1
8,0.00080447,3,8,0.0004071,2,8,0.00095817,1,8,0.00052069,3,8,0.00037571,1,8,0.00040698,2,8,0.00090797,3,8,0.0010084,3,8,0.0010555,2,8,0.00039082,2,8,0.0014365,1,8,0.0012923,2,8,0.0017451,3,8,0.0024427,1,8,0.0014335,1,8,0.012898,2,8,0.0015488,1,8,0.0023091,1,8,0.00019541,2,8,0.00088197,3,8,0.0019278,2,8,0.0023945,1,8,0.0030812,3,8,0.0013926,1,8,0.00068331,1,8,0.001574,1,8,0.00105,3,8,0.00081418,1,8,0.00058029,2,8,0.0023191,3,8,0.00010064,2,8,0.0024949,3,8,0.00042039,2,8,0.0003521,3,8,0.00020557,2,8,0.002083,2,8,0.0017294,2,8,0.00026292,3,8,0.00050235,2,8,0.0012519,2,8,0.0004922,3,8,0.00079554,1,8,0.00021247,2,8,0.00059209,1,8,0.00066856,3,8,0.00090995,3,8,0.00013375,1,8,0.00064853,3,8,0.00045208,1
9,0.00083102,3,9,0.00042515,2,9,0.00098913,1,9,0.00054192,3,9,0.000391,1,9,0.0004258,2,9,0.00093177,3,9,0.0010369,3,9,0.0010844,2,9,0.00041121,2,9,0.0014634,1,9,0.0013102,2,9,0.0017371,3,9,0.00248,1,9,0.0014625,1,9,0.013243,2,9,0.0015789,1,9,0.002345,1,9,0.00020922,2,9,0.00090945,3,9,0.0019667,2,9,0.0024237,1,9,0.0031621,3,9,0.0014266,1,9,0.00070826,1,9,0.0016124,1,9,0.0010769,3,9,0.00084082,1,9,0.00060318,2,9,0.0023672,3,9,0.0001079,2,9,0.0025474,3,9,0.00044113,2,9,0.0003696,3,9,0.00021805,2,9,0.0021397,2,9,0.0017786,2,9,0.00028064,3,9,0.00052448,2,9,0.0012822,2,9,0.00051108,3,9,0.00082563,1,9,0.00022572,2,9,0.00061595,1,9,0.00069587,3,9,0.00094569,3,9,0.00014485,1,9,0.0006687,3,9,0.00046919,1
10,0.00085136,3,10,0.00044115,2,10,0.0010148,1,10,0.00055986,3,10,0.00040492,1,10,0.00044249,2,10,0.00095228,3,10,0.0010607,3,10,0.0011097,2,10,0.00042985,2,10,0.0014916,1,10,0.0013283,2,10,0.0017304,3,10,0.0025047,1,10,0.0014823,1,10,0.013526,2,10,0.0015932,1,10,0.0023728,1,10,0.00022055,2,10,0.00093341,3,10,0.0019979,2,10,0.0024463,1,10,0.003242,3,10,0.0014562,1,10,0.00072935,1,10,0.0016436,1,10,0.0011011,3,10,0.0008636,1,10,0.00062158,2,10,0.0024091,3,10,0.00011482,2,10,0.0025914,3,10,0.00045819,2,10,0.00038511,3,10,0.00022907,2,10,0.0021854,2,10,0.0018184,2,10,0.00029571,3,10,0.00054506,2,10,0.0013053,2,10,0.00052712,3,10,0.00085122,1,10,0.00023759,2,10,0.00063682,1,10,0.00071946,3,10,0.00097502,3,10,0.00015417,1,10,0.00068795,3,10,0.00048447,1
