4.7551e-05,3.6489e-05,2.5106e-05
4.5125e-05,3.578e-05,2.5722e-05
4.1868e-05,3.3561e-05,2.4664e-05
3.9729e-05,3.1977e-05,2.3793e-05
3.8161e-05,3.0831e-05,2.3132e-05
3.6854e-05,2.9852e-05,2.2611e-05
3.5681e-05,2.9081e-05,2.2135e-05
3.4658e-05,2.8371e-05,2.1704e-05
3.3782e-05,2.7646e-05,2.1296e-05
3.2916e-05,2.6976e-05,2.0889e-05
3.2186e-05,2.6365e-05,2.0499e-05
3.1446e-05,2.5803e-05,2.0157e-05
3.0844e-05,2.5294e-05,1.9836e-05
3.0227e-05,2.4795e-05,1.9482e-05
2.967e-05,2.4324e-05,1.9184e-05
2.907e-05,2.389e-05,1.8894e-05
2.8682e-05,2.354e-05,1.8617e-05
2.8254e-05,2.3165e-05,1.8351e-05
2.7787e-05,2.2809e-05,1.8083e-05
2.7379e-05,2.2495e-05,1.7839e-05
2.7029e-05,2.2165e-05,1.7607e-05
2.6685e-05,2.1905e-05,1.7381e-05
2.6382e-05,2.1602e-05,1.7159e-05
2.6054e-05,2.1368e-05,1.6933e-05
2.5745e-05,2.1072e-05,1.6739e-05
2.5529e-05,2.0855e-05,1.6547e-05
2.5257e-05,2.0658e-05,1.6334e-05
2.5055e-05,2.0438e-05,1.6166e-05
2.4852e-05,2.0184e-05,1.6e-05
2.4615e-05,1.9987e-05,1.5833e-05
2.4421e-05,1.9794e-05,1.5694e-05
2.4245e-05,1.9583e-05,1.5529e-05
2.4054e-05,1.9389e-05,1.5396e-05
2.3832e-05,1.9241e-05,1.5256e-05
2.3551e-05,1.9108e-05,1.5106e-05
2.3382e-05,1.8949e-05,1.4958e-05
2.3254e-05,1.8776e-05,1.4818e-05
2.315e-05,1.8599e-05,1.4673e-05
2.2962e-05,1.8404e-05,1.4534e-05
2.2808e-05,1.8278e-05,1.4441e-05
2.2674e-05,1.8159e-05,1.4327e-05
2.2545e-05,1.7996e-05,1.4215e-05
2.2461e-05,1.7869e-05,1.4103e-05
2.2291e-05,1.7755e-05,1.3966e-05
2.2274e-05,1.7677e-05,1.3848e-05
2.2161e-05,1.7576e-05,1.3765e-05
2.2036e-05,1.7442e-05,1.367e-05
2.1966e-05,1.7367e-05,1.3595e-05
2.1794e-05,1.7227e-05,1.3518e-05
