0.00022248,0.00017089,0.00010593
0.0002749,0.00021157,0.00013315
0.00030264,0.00023395,0.0001483
0.00031995,0.00024933,0.00015873
0.00033219,0.00026102,0.00016666
0.00034127,0.00027011,0.00017304
0.00034796,0.00027716,0.00017834
0.00035311,0.00028322,0.00018279
0.00035738,0.00028826,0.0001867
0.00036042,0.0002925,0.00019007
0.00036361,0.00029644,0.00019299
0.00036595,0.0002998,0.00019568
0.0003677,0.0003027,0.0001981
0.00036916,0.00030554,0.00020025
0.00037149,0.00030776,0.00020234
0.00037283,0.00031002,0.00020422
0.00037396,0.00031217,0.00020593
0.00037533,0.00031413,0.00020758
0.00037653,0.00031588,0.00020905
0.00037752,0.00031733,0.00021052
0.00037804,0.00031876,0.00021175
0.00037902,0.00032021,0.00021299
0.00037999,0.00032135,0.00021405
0.0003808,0.00032259,0.00021517
0.00038131,0.00032375,0.00021625
0.00038211,0.00032488,0.00021724
0.00038277,0.00032596,0.00021816
0.0003831,0.00032702,0.00021905
0.00038373,0.00032804,0.00021999
0.00038423,0.00032888,0.00022081
0.00038472,0.00032969,0.00022165
0.00038544,0.00033066,0.00022242
0.00038598,0.00033149,0.00022312
0.00038633,0.00033213,0.00022387
0.00038692,0.00033311,0.00022449
0.00038714,0.00033369,0.00022518
0.00038744,0.00033445,0.0002258
0.0003881,0.000335,0.00022634
0.00038824,0.00033543,0.00022705
0.0003887,0.00033588,0.00022751
0.00038946,0.00033649,0.00022818
0.0003897,0.00033701,0.0002287
0.00038966,0.00033755,0.0002292
0.00039048,0.00033799,0.00022962
0.00039042,0.00033853,0.00023016
0.00039118,0.00033909,0.00023062
0.00039162,0.00033956,0.00023113
0.00039166,0.0003401,0.0002315
0.00039205,0.00034049,0.00023191
0.0003923,0.00034093,0.00023235
0.00039237,0.00034116,0.0002328
0.00039242,0.00034162,0.00023329
0.00039287,0.00034181,0.00023369
0.00039344,0.00034225,0.00023407
0.00039324,0.0003424,0.0002345
0.00039329,0.00034287,0.00023483
0.00039408,0.00034336,0.0002352
0.00039347,0.00034367,0.00023555
0.00039386,0.00034402,0.00023587
0.00039447,0.00034415,0.00023628
0.00039444,0.00034483,0.0002366
0.00039446,0.00034526,0.00023694
0.00039525,0.0003454,0.00023721
0.00039515,0.00034581,0.00023754
0.00039462,0.00034619,0.00023789
0.00039522,0.00034657,0.00023821
0.00039527,0.00034678,0.00023845
0.00039539,0.00034702,0.00023872
0.00039534,0.00034734,0.00023893
0.00039536,0.00034768,0.00023921
0.00039591,0.00034788,0.0002395
0.0003957,0.00034796,0.00023976
0.00039583,0.00034817,0.00024007
0.00039588,0.00034851,0.00024032
0.00039591,0.00034861,0.00024059
0.00039598,0.00034904,0.00024084
0.0003963,0.00034921,0.00024111
0.00039606,0.00034947,0.00024127
0.0003959,0.0003495,0.00024148
0.00039612,0.00034988,0.00024178
0.00039592,0.00035023,0.00024196
0.000396,0.00035035,0.00024224
0.00039629,0.00035061,0.00024243
0.00039645,0.00035096,0.00024265
0.00039643,0.00035097,0.00024277
0.00039638,0.0003514,0.00024305
0.00039664,0.00035164,0.00024329
0.00039678,0.00035162,0.0002435
0.00039691,0.00035192,0.0002437
0.00039677,0.00035218,0.00024391
0.00039663,0.00035242,0.00024412
0.0003966,0.00035257,0.00024425
0.00039655,0.00035275,0.00024442
0.00039645,0.00035298,0.00024461
0.00039665,0.00035309,0.00024486
0.00039653,0.00035331,0.00024507
0.00039663,0.00035363,0.00024521
0.00039642,0.00035367,0.00024539
0.00039644,0.00035372,0.00024569
0.00039658,0.00035395,0.00024578
0.00039639,0.00035425,0.00024599
0.00039626,0.00035424,0.00024609
0.0003962,0.00035436,0.00024636
0.00039624,0.00035443,0.00024644
0.00039623,0.00035457,0.00024665
0.0003963,0.00035454,0.00024679
0.00039638,0.00035495,0.00024692
0.0003963,0.0003553,0.00024708
0.00039611,0.00035515,0.00024722
0.00039653,0.00035533,0.00024737
0.00039667,0.00035535,0.00024745
0.00039648,0.00035545,0.00024777
0.00039668,0.00035563,0.00024789
0.00039656,0.00035563,0.00024806
0.00039653,0.00035573,0.00024824
0.00039624,0.00035582,0.00024845
0.00039627,0.00035615,0.00024856
0.0003962,0.0003562,0.00024869
0.00039631,0.00035617,0.00024887
0.00039618,0.00035646,0.00024913
0.00039605,0.0003564,0.00024925
0.00039607,0.00035663,0.00024944
0.00039615,0.00035676,0.00024953
0.00039649,0.00035694,0.00024972
0.00039627,0.00035699,0.00024988
0.00039601,0.00035717,0.00025004
0.00039579,0.00035734,0.0002502
0.00039608,0.0003576,0.00025033
0.00039637,0.00035783,0.00025043
0.00039625,0.00035808,0.00025057
0.00039601,0.00035812,0.00025064
0.00039585,0.00035842,0.0002508
0.00039606,0.00035858,0.00025095
0.00039611,0.00035878,0.00025112
0.00039582,0.00035893,0.00025121
0.00039596,0.00035907,0.00025139
0.00039587,0.00035914,0.00025151
0.00039579,0.00035919,0.0002516
0.00039566,0.00035939,0.00025174
0.00039567,0.00035949,0.00025179
0.00039533,0.00035954,0.00025195
0.00039549,0.00035976,0.00025212
0.0003956,0.00035981,0.00025222
